kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_count,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9451706,K00271.01,Kepler-127 d,CONFIRMED,CANDIDATE,0.999,0,0,0,0,48.6303805,1.62E-04,-1.62E-04,172.54736,2.46E-03,-2.46E-03,0.034,0.421,-0.034,7.0805,0.0889,-0.0889,3.40E+02,6.60E+00,-6.60E+00,2.48,6.00E-02,-6.00E-02,590,,,28.6,4.04,-2.96,53.9,3,2,q1_q17_dr25_tce,6075,122,-97,4.264,0.012,-0.012,1.352,0.036,-0.03,285.19,46.027962,11.485
9451706,K00271.02,Kepler-127 c,CONFIRMED,CANDIDATE,1,0,0,0,0,29.39337161,7.21E-05,-7.21E-05,209.06737,1.89E-03,-1.89E-03,0.512,0.356,-0.302,7.0445,0.0664,-0.0664,3.27E+02,4.90E+00,-4.90E+00,2.5,7.00E-02,-5.00E-02,698,,,55.98,7.91,-5.79,69.7,3,1,q1_q17_dr25_tce,6075,122,-97,4.264,0.012,-0.012,1.352,0.036,-0.03,285.19,46.027962,11.485
8490993,K00911.01,Kepler-722 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.093578461,8.96E-06,-8.96E-06,171.00954,1.76E-03,-1.76E-03,0.93,0.004,-0.667,2.5833,0.063,-0.063,5.39E+02,1.70E+01,-1.70E+01,2.85,8.00E-01,-3.40E-01,1182,,,461.07,378.55,-152.43,36.4,2,1,q1_q17_dr25_tce,6077,162,-217,4.471,0.06,-0.18,0.999,0.28,-0.12,290.26328,44.55645,15.399
8490993,K00911.02,Kepler-722 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,105.145959,2.00E-03,-2.00E-03,178.367,1.12E-02,-1.12E-02,0.964,0.009,-0.679,8.593,0.446,-0.446,6.85E+02,4.56E+01,-4.56E+01,3.43,9.60E-01,-4.20E-01,401,,,6.09,5.01,-2.01,15.4,2,2,q1_q17_dr25_tce,6077,162,-217,4.471,0.06,-0.18,0.999,0.28,-0.12,290.26328,44.55645,15.399
10587105,K00339.01,Kepler-529 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.980356674,2.32E-06,-2.32E-06,170.139601,8.62E-04,-8.62E-04,0.713,0.183,-0.47,2.4743,0.0336,-0.0336,2.72E+02,4.40E+00,-4.40E+00,2.1,3.50E-01,-3.10E-01,1662,,,1808.41,850.5,-611.67,71.9,3,1,q1_q17_dr25_tce,6078,121,-133,4.29,0.137,-0.112,1.189,0.197,-0.178,285.88837,47.880379,13.763
10587105,K00339.02,Kepler-529 c,CONFIRMED,CANDIDATE,1,0,0,0,0,12.8344771,4.00E-05,-4.00E-05,138.32626,2.60E-03,-2.60E-03,0.956,0.025,-0.683,3.846,0.139,-0.139,2.81E+02,8.60E+00,-8.60E+00,2.55,4.20E-01,-3.80E-01,891,,,149.42,70.27,-50.54,35,3,2,q1_q17_dr25_tce,6078,121,-133,4.29,0.137,-0.112,1.189,0.197,-0.178,285.88837,47.880379,13.763
10587105,K00339.03,Kepler-529 d,CONFIRMED,CANDIDATE,1,0,0,0,0,35.8656484,3.42E-04,-3.42E-04,135.92374,7.93E-03,-7.93E-03,0.963,0.008,-0.719,8.035,0.268,-0.268,2.51E+02,9.90E+00,-9.90E+00,2.44,4.10E-01,-3.60E-01,633,,,37.92,17.83,-12.83,26.2,3,3,q1_q17_dr25_tce,6078,121,-133,4.29,0.137,-0.112,1.189,0.197,-0.178,285.88837,47.880379,13.763
5031857,K01573.01,Kepler-1755 b,CONFIRMED,CANDIDATE,1,0,0,0,0,24.81097206,1.93E-05,-1.93E-05,156.506971,6.15E-04,-6.15E-04,0.039,0.35,-0.039,3.2245,0.0297,-0.0297,2.09E+03,1.85E+01,-1.85E+01,4.22,1.32E+00,-4.40E-01,631,,,37.43,35.14,-11.15,123.9,2,1,q1_q17_dr25_tce,6086,182,-200,4.511,0.052,-0.221,0.921,0.288,-0.096,296.84616,40.138611,14.373
7219825,K00238.01,Kepler-123 b,CONFIRMED,CANDIDATE,1,0,0,0,0,17.23232894,3.57E-05,-3.57E-05,135.0922,1.68E-03,-1.68E-03,0.395,0.096,-0.348,4.5568,0.0508,-0.0508,5.10E+02,8.60E+00,-8.60E+00,2.79,4.50E-01,-4.10E-01,817,,,105.47,50.25,-35.25,64.1,3,1,q1_q17_dr25_tce,6086,133,-133,4.274,0.137,-0.112,1.216,0.199,-0.179,296.99863,42.78196,14.061
7219825,K00238.02,Kepler-123 c,CONFIRMED,CANDIDATE,0.993,0,0,0,0,26.6951944,2.61E-04,-2.61E-04,143.9999,8.06E-03,-8.06E-03,0.136,0.311,-0.136,4.576,0.207,-0.207,1.33E+02,1.06E+01,-1.06E+01,1.4,2.30E-01,-2.00E-01,706,,,58.81,28.02,-19.66,13.4,3,3,q1_q17_dr25_tce,6086,133,-133,4.274,0.137,-0.112,1.216,0.199,-0.179,296.99863,42.78196,14.061
9530945,K00708.01,Kepler-216 c,CONFIRMED,CANDIDATE,1,0,0,0,0,17.40665216,3.36E-05,-3.36E-05,171.00688,1.58E-03,-1.58E-03,0.022,0.332,-0.022,6.864,0.0518,-0.0518,5.87E+02,7.40E+00,-7.40E+00,2.95,5.00E-01,-4.60E-01,814,,,104.04,51.4,-36.02,85.7,2,1,q1_q17_dr25_tce,6086,134,-134,4.274,0.143,-0.117,1.216,0.207,-0.188,293.72806,46.12915,13.998
9530945,K00708.02,Kepler-216 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.69363627,2.06E-05,-2.06E-05,176.5035,2.24E-03,-2.24E-03,0.366,0.142,-0.366,5.0324,0.0656,-0.0656,2.95E+02,6.00E+00,-6.00E+00,2.12,3.60E-01,-3.30E-01,1069,,,308.61,152.48,-106.84,55.1,2,2,q1_q17_dr25_tce,6086,134,-134,4.274,0.143,-0.117,1.216,0.207,-0.188,293.72806,46.12915,13.998
4077526,K01336.01,Kepler-58 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.21864532,4.52E-05,-4.52E-05,136.8622,3.77E-03,-3.77E-03,0.416,0.034,-0.416,3.802,0.113,-0.113,4.45E+02,1.80E+01,-1.80E+01,2.33,7.50E-01,-3.30E-01,920,,,169.13,166.28,-60.31,26.6,4,1,q1_q17_dr25_tce,6100,193,-214,4.376,0.105,-0.195,1.083,0.35,-0.15,296.35867,39.115189,14.82
4077526,K01336.02,Kepler-58 c,CONFIRMED,CANDIDATE,1,0,0,0,0,15.573637,1.01E-04,-1.01E-04,132.44282,4.36E-03,-4.36E-03,0.946,0.005,-0.671,5.326,0.184,-0.184,4.68E+02,1.96E+01,-1.96E+01,2.94,9.50E-01,-4.10E-01,799,,,96.38,94.75,-34.37,24.7,4,2,q1_q17_dr25_tce,6100,193,-214,4.376,0.105,-0.195,1.083,0.35,-0.15,296.35867,39.115189,14.82
4077526,K01336.03,Kepler-58 d,CONFIRMED,CANDIDATE,1,0,0,0,0,40.1015561,2.90E-04,-2.90E-04,132.71244,5.87E-03,-5.87E-03,0.868,0.083,-0.623,5.246,0.19,-0.19,5.50E+02,3.07E+01,-3.07E+01,2.92,9.50E-01,-4.00E-01,583,,,27.31,26.84,-9.74,19,4,3,q1_q17_dr25_tce,6100,193,-214,4.376,0.105,-0.195,1.083,0.35,-0.15,296.35867,39.115189,14.82
4077526,K01336.04,Kepler-58 e,CONFIRMED,CANDIDATE,1,0,0,0,0,4.45814897,2.90E-05,-2.90E-05,134.39743,4.72E-03,-4.72E-03,0.754,0.223,-0.548,2.867,0.152,-0.152,1.88E+02,1.45E+01,-1.45E+01,1.61,5.20E-01,-2.20E-01,1212,,,511.6,502.96,-182.45,14.3,4,4,q1_q17_dr25_tce,6100,193,-214,4.376,0.105,-0.195,1.083,0.35,-0.15,296.35867,39.115189,14.82
10253547,K02153.01,Kepler-364 c,CONFIRMED,CANDIDATE,0.859,0,0,0,0,59.9809868,4.70E-04,-4.70E-04,176.14903,5.35E-03,-5.35E-03,0.918,0.036,-0.625,7.588,0.169,-0.169,2.82E+02,1.17E+01,-1.17E+01,2.81,5.10E-01,-5.20E-01,568,,,24.58,12.61,-9.54,25.2,2,1,q1_q17_dr25_tce,6103,122,-134,4.202,0.149,-0.122,1.383,0.252,-0.252,281.56995,47.398689,13.66
10253547,K02153.02,Kepler-364 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,25.7457957,3.21E-04,-3.21E-04,135.94806,8.63E-03,-8.63E-03,0.661,0.26,-0.433,7.073,0.205,-0.205,1.40E+02,7.90E+00,-7.90E+00,1.73,3.10E-01,-3.20E-01,753,,,75.97,38.96,-29.48,19.3,2,2,q1_q17_dr25_tce,6103,122,-134,4.202,0.149,-0.122,1.383,0.252,-0.252,281.56995,47.398689,13.66
10963242,K01312.01,Kepler-814 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.1469956,2.37E-05,-2.37E-05,135.07385,3.30E-03,-3.30E-03,0.083,0.371,-0.083,3.3153,0.0999,-0.0999,2.50E+02,1.10E+01,-1.10E+01,2.04,3.40E-01,-2.70E-01,1164,,,433.72,186.93,-127.45,25.8,2,1,q1_q17_dr25_tce,6110,79,-85,4.285,0.099,-0.121,1.296,0.215,-0.176,284.91049,48.431641,14.706
8193178,K00572.01,Kepler-187 c,CONFIRMED,CANDIDATE,1,0,0,0,0,10.64021008,2.70E-05,-2.70E-05,179.77776,1.82E-03,-1.82E-03,0.77,0.107,-0.54,5.4381,0.0662,-0.0662,4.55E+02,8.40E+00,-8.40E+00,2.87,5.20E-01,-4.20E-01,963,,,203.48,102.33,-67.67,58.6,2,1,q1_q17_dr25_tce,6112,122,-134,4.281,0.125,-0.125,1.233,0.22,-0.18,299.79645,44.08931,14.173
8193178,K00572.02,Kepler-187 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.93883135,3.31E-05,-3.31E-05,135.95465,5.44E-03,-5.44E-03,0.633,0.328,-0.431,4.388,0.161,-0.161,1.24E+02,6.50E+00,-6.50E+00,1.44,2.50E-01,-2.10E-01,1244,,,566.38,284.85,-188.35,21.3,2,2,q1_q17_dr25_tce,6112,122,-134,4.281,0.125,-0.125,1.233,0.22,-0.18,299.79645,44.08931,14.173
12206313,K02714.01,Kepler-401 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,14.3832267,8.62E-05,-8.62E-05,140.57648,5.30E-03,-5.30E-03,0.7,0.013,-0.524,8.378,0.129,-0.129,1.79E+02,5.00E+00,-5.00E+00,1.84,3.10E-01,-3.10E-01,889,,,147.78,70.14,-54.07,39,3,1,q1_q17_dr25_tce,6115,122,-135,4.249,0.137,-0.112,1.291,0.216,-0.216,290.08276,50.86348,13.312
12206313,K02714.02,Kepler-401 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,47.3186631,4.05E-04,-4.05E-04,170.06035,6.33E-03,-6.33E-03,0.189,0.276,-0.189,10.465,0.195,-0.195,2.63E+02,7.70E+00,-7.70E+00,2.1,3.50E-01,-3.50E-01,598,,,30.22,14.35,-11.05,36.2,3,2,q1_q17_dr25_tce,6115,122,-135,4.249,0.137,-0.112,1.291,0.216,-0.216,290.08276,50.86348,13.312
12206313,K02714.03,Kepler-401 d,CONFIRMED,CANDIDATE,0.955,0,0,0,0,184.262741,2.69E-03,-2.69E-03,255.2287,1.12E-02,-1.12E-02,0.885,0.023,-0.632,11.94,0.233,-0.233,2.92E+02,1.42E+01,-1.42E+01,2.57,4.40E-01,-4.30E-01,380,,,4.93,2.34,-1.8,21.1,3,3,q1_q17_dr25_tce,6115,122,-135,4.249,0.137,-0.112,1.291,0.216,-0.216,290.08276,50.86348,13.312
4741126,K01534.01,Kepler-887 b,CONFIRMED,CANDIDATE,1,0,0,0,0,20.4222447,1.08E-04,-1.08E-04,146.9837,4.23E-03,-4.23E-03,0.059,0.359,-0.059,6.22,0.119,-0.119,1.89E+02,5.80E+00,-5.80E+00,1.78,3.10E-01,-2.50E-01,785,,,89.74,42.9,-29.27,34.7,2,1,q1_q17_dr25_tce,6119,110,-135,4.274,0.115,-0.115,1.299,0.225,-0.184,290.09082,39.81699,13.47
9117416,K03425.01,Kepler-1921 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,20.034708,1.82E-04,-1.82E-04,145.4541,7.31E-03,-7.31E-03,0.193,0.27,-0.193,6.49,0.209,-0.209,1.24E+02,5.80E+00,-5.80E+00,2.24,5.20E-01,-9.00E-01,967,,,207.16,150.16,-142.72,22.9,3,1,q1_q17_dr25_tce,6120,195,-217,3.934,0.398,-0.133,2,0.467,-0.801,300.31619,45.49538,13.266
7831264,K00171.01,Kepler-116 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.968724048,6.04E-06,-6.04E-06,137.158607,8.11E-04,-8.11E-04,0.166,0.263,-0.166,3.651,0.029,-0.029,5.11E+02,5.30E+00,-5.30E+00,3.26,5.80E-01,-5.80E-01,1251,,,579.9,299.63,-219.39,107.1,2,1,q1_q17_dr25_tce,6122,136,-124,4.173,0.168,-0.112,1.439,0.257,-0.257,294.74207,43.536831,13.717
7831264,K00171.02,Kepler-116 c,CONFIRMED,CANDIDATE,1,0,0,0,0,13.07141889,4.05E-05,-4.05E-05,144.44217,2.59E-03,-2.59E-03,0.751,0.179,-0.517,3.0946,0.0725,-0.0725,2.51E+02,8.40E+00,-8.40E+00,2.47,4.50E-01,-4.40E-01,964,,,203.87,105.33,-77.13,32,2,2,q1_q17_dr25_tce,6122,136,-124,4.173,0.168,-0.112,1.439,0.257,-0.257,294.74207,43.536831,13.717
10973664,K00601.01,Kepler-619 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.40426917,1.18E-05,-1.18E-05,172.18553,1.73E-03,-1.73E-03,0.229,0.224,-0.229,2.5315,0.06,-0.06,8.61E+02,2.30E+01,-2.30E+01,2.85,8.90E-01,-3.00E-01,1073,,,312.93,289.85,-91.85,40.5,3,1,q1_q17_dr25_tce,6122,169,-190,4.487,0.052,-0.208,0.964,0.303,-0.101,290.84906,48.416012,14.697
10973664,K00601.02,Kepler-619 d,CONFIRMED,CANDIDATE,1,0,0,0,0,11.67894236,2.45E-05,-2.45E-05,131.5119,1.77E-03,-1.77E-03,0.94,0.015,-0.712,1.2641,0.0515,-0.0515,1.19E+03,6.38E+01,-6.38E+01,4.17,1.31E+00,-4.40E-01,830,,,112.07,103.8,-32.9,23.1,3,2,q1_q17_dr25_tce,6122,169,-190,4.487,0.052,-0.208,0.964,0.303,-0.101,290.84906,48.416012,14.697
10973664,K00601.03,Kepler-619 c,CONFIRMED,CANDIDATE,1,0,0,0,0,1.208462378,4.31E-06,-4.31E-06,133.67712,2.94E-03,-2.94E-03,0.831,0.135,-0.594,1.544,0.0972,-0.0972,2.27E+02,1.53E+01,-1.53E+01,1.64,5.10E-01,-1.70E-01,1767,,,2307.65,2137.38,-677.34,17.4,3,3,q1_q17_dr25_tce,6122,169,-190,4.487,0.052,-0.208,0.964,0.303,-0.101,290.84906,48.416012,14.697
7119481,K00566.01,Kepler-604 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,25.85499978,8.55E-05,-8.55E-05,192.57484,2.78E-03,-2.78E-03,0.265,0.168,-0.265,3.8737,0.0857,-0.0857,6.11E+02,2.08E+01,-2.08E+01,2.4,7.50E-01,-2.50E-01,637,,,38.81,36.45,-11.58,31.7,3,1,q1_q17_dr25_tce,6122,182,-200,4.487,0.054,-0.216,0.964,0.302,-0.101,292.31601,42.626251,14.718
9141746,K00929.01,Kepler-730 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.491682808,1.69E-06,-1.69E-06,174.633553,2.16E-04,-2.16E-04,0.535,0.034,-0.053,4.301,0.0272,-0.0272,7.16E+03,1.72E+01,-1.72E+01,9.66,3.27E+00,-1.31E+00,1062,,,301.54,310.33,-112.73,502.3,2,1,q1_q17_dr25_tce,6123,193,-265,4.413,0.072,-0.217,1.107,0.375,-0.15,285.55481,45.578861,15.649
1996180,K02534.01,Kepler-1271 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.02558494,1.20E-05,-1.20E-05,134.36744,3.48E-03,-3.48E-03,0.839,0.035,-0.573,3.0008,0.0911,-0.0911,1.28E+02,5.90E+00,-5.90E+00,1.62,2.90E-01,-2.50E-01,1484,,,1148.47,592.81,-389.77,23.8,2,1,q1_q17_dr25_tce,6123,122,-134,4.263,0.137,-0.112,1.263,0.232,-0.19,286.3443,37.411968,13.925
9141746,K00929.02,Kepler-730 c,CONFIRMED,CANDIDATE,0.994,0,0,0,0,2.85188338,4.32E-05,-4.32E-05,132.1455,1.33E-02,-1.33E-02,0.578,0.383,-0.363,2.666,0.415,-0.415,1.15E+02,1.41E+01,-1.41E+01,1.23,4.20E-01,-1.70E-01,1398,,,903.77,930.12,-337.88,10.1,2,2,q1_q17_dr25_tce,6123,193,-265,4.413,0.072,-0.217,1.107,0.375,-0.15,285.55481,45.578861,15.649
9896558,K01718.01,Kepler-937 b,CONFIRMED,CANDIDATE,0.964,0,0,0,0,67.6690554,4.00E-04,-4.00E-04,198.19427,4.92E-03,-4.92E-03,0.354,0.108,-0.354,9.556,0.155,-0.155,9.61E+02,2.74E+01,-2.74E+01,3.39,1.01E+00,-5.40E-01,495,,,14.24,12.83,-5.5,37.2,2,1,q1_q17_dr25_tce,6127,192,-213,4.356,0.128,-0.192,1.08,0.32,-0.172,294.16882,46.714611,15.224
9896558,K01718.02,Kepler-937 c,CONFIRMED,CANDIDATE,0.992,0,0,0,0,153.348739,4.91E-03,-4.91E-03,190.5347,1.59E-02,-1.59E-02,0.261,0.196,-0.261,12.205,0.621,-0.621,3.88E+02,3.51E+01,-3.51E+01,2.14,6.40E-01,-3.40E-01,377,,,4.78,4.32,-1.84,12.7,2,2,q1_q17_dr25_tce,6127,192,-213,4.356,0.128,-0.192,1.08,0.32,-0.172,294.16882,46.714611,15.224
2307415,K02053.01,Kepler-356 c,CONFIRMED,CANDIDATE,0.978,0,0,0,0,13.12162167,4.48E-05,-4.48E-05,133.39526,2.68E-03,-2.68E-03,0.807,0.019,-0.567,3.6138,0.0844,-0.0844,1.97E+02,6.60E+00,-6.60E+00,1.99,3.60E-01,-2.90E-01,913,,,164.48,83.49,-55.05,32.7,2,2,q1_q17_dr25_tce,6140,123,-135,4.265,0.125,-0.125,1.277,0.23,-0.188,292.42108,37.682819,12.992
2307415,K02053.02,Kepler-356 b,CONFIRMED,CANDIDATE,0.983,0,0,0,0,4.6126736,1.21E-05,-1.21E-05,132.7757,2.33E-03,-2.33E-03,0.755,0.025,-0.535,3.0643,0.0681,-0.0681,1.33E+02,4.30E+00,-4.30E+00,1.6,2.90E-01,-2.40E-01,1294,,,663.8,336.98,-222.14,34.3,2,1,q1_q17_dr25_tce,6140,123,-135,4.265,0.125,-0.125,1.277,0.23,-0.188,292.42108,37.682819,12.992
8494142,K00370.01,Kepler-145 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,42.88247951,8.07E-05,-8.07E-05,203.6483,1.41E-03,-1.41E-03,0.391,0.034,-0.378,9.7471,0.0554,-0.0554,4.09E+02,4.00E+00,-4.00E+00,3.61,2.50E-01,-1.60E-01,709,,,59.6,12.71,-9.19,112.2,2,1,q1_q17_dr25_tce,6143,97,-110,4.039,0.03,-0.03,1.763,0.119,-0.082,291.38776,44.52911,11.931
8494142,K00370.02,Kepler-145 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,22.95062278,9.93E-05,-9.93E-05,151.53259,3.15E-03,-3.15E-03,0.748,0.162,-0.539,4.4814,0.0993,-0.0993,1.30E+02,4.30E+00,-4.30E+00,2.17,1.50E-01,-1.00E-01,873,,,137.23,29.26,-21.17,32.9,2,2,q1_q17_dr25_tce,6143,97,-110,4.039,0.03,-0.03,1.763,0.119,-0.082,291.38776,44.52911,11.931
7050989,K00312.01,Kepler-136 b,CONFIRMED,CANDIDATE,1,0,0,0,0,11.57890926,1.79E-05,-1.79E-05,175.58603,1.29E-03,-1.29E-03,0.359,0.091,-0.359,2.7207,0.039,-0.039,2.43E+02,4.90E+00,-4.90E+00,2.06,3.60E-01,-2.70E-01,951,,,193.48,93.81,-59.93,54.8,2,1,q1_q17_dr25_tce,6156,111,-136,4.284,0.099,-0.121,1.303,0.229,-0.171,296.46732,42.598785,12.459
7050989,K00312.02,Kepler-136 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,16.39926461,3.37E-05,-3.37E-05,131.96806,1.69E-03,-1.69E-03,0.115,0.335,-0.115,3.4108,0.053,-0.053,2.21E+02,5.20E+00,-5.20E+00,1.94,3.40E-01,-2.60E-01,847,,,121.53,58.92,-37.65,46.4,2,2,q1_q17_dr25_tce,6156,111,-136,4.284,0.099,-0.121,1.303,0.229,-0.171,296.46732,42.598785,12.459
3447722,K01198.01,Kepler-275 c,CONFIRMED,CANDIDATE,0.986,0,0,0,0,16.08832318,8.78E-05,-8.78E-05,139.49184,4.33E-03,-4.33E-03,0.648,0.29,-0.43,5.731,0.143,-0.143,5.98E+02,1.97E+01,-1.97E+01,3.42,5.80E-01,-5.80E-01,875,,,138.64,66.48,-50.36,31.3,4,1,q1_q17_dr25_tce,6157,123,-123,4.224,0.149,-0.108,1.33,0.225,-0.225,292.47971,38.514919,15.319
3447722,K01198.02,Kepler-275 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,10.30067919,9.16E-05,-9.16E-05,142.74251,6.93E-03,-6.93E-03,0.004,0.452,-0.004,4.885,0.207,-0.207,2.72E+02,1.72E+01,-1.72E+01,2.2,3.70E-01,-3.80E-01,1015,,,251.55,120.62,-91.38,16.4,4,3,q1_q17_dr25_tce,6157,123,-123,4.224,0.149,-0.108,1.33,0.225,-0.225,292.47971,38.514919,15.319
3447722,K01198.03,Kepler-275 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,35.6757453,3.53E-04,-3.53E-04,145.00717,7.21E-03,-7.21E-03,0.61,0.31,-0.39,7.381,0.234,-0.234,4.71E+02,2.57E+01,-2.57E+01,3.02,5.10E-01,-5.10E-01,671,,,47.96,23,-17.42,18.5,4,2,q1_q17_dr25_tce,6157,123,-123,4.224,0.149,-0.108,1.33,0.225,-0.225,292.47971,38.514919,15.319
10723750,K00209.01,Kepler-117 c,CONFIRMED,CANDIDATE,0.993,0,0,0,0,50.79034648,2.38E-05,-2.38E-05,135.632759,4.06E-04,-4.06E-04,0.058,0.076,-0.058,10.8474,0.0138,-0.0138,5.67E+03,1.19E+01,-1.19E+01,10.6,1.91E+00,-1.90E+00,612,,,33.12,16.79,-12.57,508.8,2,1,q1_q17_dr25_tce,6163,123,-123,4.185,0.154,-0.112,1.406,0.253,-0.253,288.79303,48.04023,14.274
10723750,K00209.02,Kepler-117 b,CONFIRMED,CANDIDATE,1,0,0,0,0,18.79591276,1.23E-05,-1.23E-05,145.821854,5.44E-04,-5.44E-04,0.695,0.07,-0.418,7.5235,0.044,-0.044,2.43E+03,1.00E+01,-1.00E+01,7.39,1.33E+00,-1.33E+00,852,,,124.64,63.17,-47.31,282.3,2,2,q1_q17_dr25_tce,6163,123,-123,4.185,0.154,-0.112,1.406,0.253,-0.253,288.79303,48.04023,14.274
9590976,K00710.01,Kepler-217 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.37493289,1.25E-05,-1.25E-05,170.93379,1.78E-03,-1.78E-03,0.228,0.226,-0.228,3.9567,0.0539,-0.0539,1.56E+02,3.50E+00,-3.50E+00,2.12,3.60E-01,-4.30E-01,1413,,,942.35,445.91,-390.58,49,3,1,q1_q17_dr25_tce,6167,124,-124,4.037,0.182,-0.098,1.689,0.281,-0.343,293.03775,46.277519,13.294
9590976,K00710.02,Kepler-217 c,CONFIRMED,CANDIDATE,1,0,0,0,0,8.58600968,3.61E-05,-3.61E-05,137.95984,3.22E-03,-3.22E-03,0.728,0.206,-0.5,3.3443,0.0986,-0.0986,1.02E+02,4.70E+00,-4.70E+00,1.84,3.00E-01,-3.80E-01,1208,,,503.98,238.48,-208.89,23.2,3,2,q1_q17_dr25_tce,6167,124,-124,4.037,0.182,-0.098,1.689,0.281,-0.343,293.03775,46.277519,13.294
9886361,K02732.03,Kepler-403 c,CONFIRMED,CANDIDATE,0.986,0,0,0,0,54.2811949,3.81E-04,-3.81E-04,140.71639,6.08E-03,-6.08E-03,0.85,0.056,-0.574,5.517,0.175,-0.175,1.48E+02,7.60E+00,-7.60E+00,2.07,3.80E-01,-3.40E-01,604,,,31.45,15.67,-11.3,20,4,3,q1_q17_dr25_tce,6170,110,-135,4.192,0.137,-0.125,1.499,0.272,-0.245,289.92145,46.74456,12.805
4770617,K02243.01,Kepler-1154 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.18560081,2.08E-05,-2.08E-05,132.32455,3.22E-03,-3.22E-03,0.012,0.424,-0.012,4.054,0.097,-0.097,2.53E+02,1.00E+01,-1.00E+01,2.34,4.70E-01,-4.00E-01,1314,,,705.79,368.41,-243.79,27.6,3,1,q1_q17_dr25_tce,6172,74,-86,4.198,0.13,-0.13,1.471,0.301,-0.247,297.47711,39.877239,14.806
4770617,K02243.02,Kepler-1154 c,CONFIRMED,CANDIDATE,0.992,0,0,0,0,8.45805119,4.52E-05,-4.52E-05,137.06123,4.40E-03,-4.40E-03,0.697,0.018,-0.522,2.998,0.126,-0.126,2.59E+02,1.55E+01,-1.55E+01,2.52,5.20E-01,-4.20E-01,1117,,,367.05,191.58,-126.79,18.3,3,2,q1_q17_dr25_tce,6172,74,-86,4.198,0.13,-0.13,1.471,0.301,-0.247,297.47711,39.877239,14.806
1724719,K04212.01,Kepler-1569 b,CONFIRMED,CANDIDATE,0.956,0,0,0,0,5.79179934,3.35E-05,-3.35E-05,133.35814,5.27E-03,-5.27E-03,0.896,0.064,-0.702,3.474,0.132,-0.132,1.19E+02,7.20E+00,-7.20E+00,1.69,3.10E-01,-2.60E-01,1222,,,528.14,248.86,-168.22,17.7,2,1,q1_q17_dr25_tce,6174,74,-86,4.244,0.125,-0.125,1.318,0.243,-0.199,292.20471,37.221218,13.96
9904006,K02135.01,Kepler-361 c,CONFIRMED,CANDIDATE,0.979,0,0,0,0,55.1866213,3.46E-04,-3.46E-04,180.75953,5.49E-03,-5.49E-03,0.225,0.215,-0.225,9.133,0.168,-0.168,3.76E+02,1.09E+01,-1.09E+01,2.47,4.60E-01,-3.50E-01,568,,,24.56,12.61,-7.95,36.2,3,1,q1_q17_dr25_tce,6178,111,-135,4.269,0.125,-0.125,1.267,0.237,-0.178,296.80344,46.74115,13.573
9904006,K02135.03,Kepler-361 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.48651582,5.34E-05,-5.34E-05,138.01698,4.53E-03,-4.53E-03,0.009,0.438,-0.009,5.267,0.139,-0.139,1.11E+02,5.80E+00,-5.80E+00,1.34,2.50E-01,-1.90E-01,1060,,,298.03,152.93,-96.48,21.1,3,2,q1_q17_dr25_tce,6178,111,-135,4.269,0.125,-0.125,1.267,0.237,-0.178,296.80344,46.74115,13.573
