pl_name,hostname,k2_name,epic_hostname,default_flag,disposition,disp_refname,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-201 c,K2-201,K2-201 c,EPIC 216008129,0,CONFIRMED,Mayo et al. 2018,2,Transit,2018,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,22.7768,0.00081,-0.00079,0,,,,,3.39,0.22,-0.4,0,,,,,,,,,,,,,,,,,,,,,,0,0.1252,0.0024,-0.0024,0,3.648,0.0936,-0.1368,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.92,0.04,-0.03,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,293.5607117,-23.1312775,197.932,1.675,-1.647,12.168,0.057,-0.057,10.198,0.024,-0.024,11.9432,0.000744,-0.000744,9/5/19,2019-09,9/5/19
K2-32 b,K2-32,K2-32 b,EPIC 205071984,0,CONFIRMED,Dai et al. 2016,4,Transit,2016,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,8.99213,0.00015,-0.00015,0,0.0811,0.00092,-0.00092,0,5.62,0.45,-0.45,0,,,,,,,,,,,,,,100,16,-16,0,,,,,0,,,,,3.486,0.042,-0.042,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5428,88,-88,0,0.92,0.07,-0.07,0,0.88,0.03,-0.03,0,,,,,,4.45,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,252.426008,-19.5430504,157.682,1.309,-1.288,12.304,0.092,-0.092,9.821,0.019,-0.019,12.0036,0.000259,-0.000259,6/3/19,2016-09,7/18/16
K2-32 c,K2-32,K2-32 c,EPIC 205071984,0,CONFIRMED,Dai et al. 2016,4,Transit,2016,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,20.6602,0.0016,-0.0016,0,0.1412,0.0016,-0.0016,0,3.32,0.33,-0.33,0,,,,,,,,,,,,,,33,5.5,-5.5,0,,,,,0,,,,,4.51,0.14,-0.14,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5428,88,-88,0,0.92,0.07,-0.07,0,0.88,0.03,-0.03,0,,,,,,4.45,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,252.426008,-19.5430504,157.682,1.309,-1.288,12.304,0.092,-0.092,9.821,0.019,-0.019,12.0036,0.000259,-0.000259,6/3/19,2016-09,7/18/16
K2-32 d,K2-32,K2-32 d,EPIC 205071984,0,CONFIRMED,Dai et al. 2016,4,Transit,2016,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,31.7154,0.002,-0.002,0,0.1879,0.0021,-0.0021,0,3.77,0.41,-0.41,0,,,,,,,,,,,,,,18.7,3.1,-3.1,0,,,,,0,,,,,5.06,0.23,-0.23,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5428,88,-88,0,0.92,0.07,-0.07,0,0.88,0.03,-0.03,0,,,,,,4.45,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,252.426008,-19.5430504,157.682,1.309,-1.288,12.304,0.092,-0.092,9.821,0.019,-0.019,12.0036,0.000259,-0.000259,6/3/19,2016-09,7/18/16
K2-352 c,K2-352,K2-352 c,EPIC 251319382,0,CONFIRMED,de Leon et al. 2021,3,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,8.236486,,,0,,,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0401,,,0,3.1032,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,5930,120,-120,0,0.92,0.01,-0.01,0,,,,,,,,,,4.5,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,140.4451478,18.469628,176.051,1.895,-1.855,11.125,0.016,-0.016,9.691,0.02,-0.02,11.1147,0.000879,-0.000879,2/26/19,2018-07,2/26/19
K2-352 d,K2-352,K2-352 d,EPIC 251319382,0,CONFIRMED,de Leon et al. 2021,3,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,14.869943,,,0,,,,,4.4,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.19,,,0,2.8632,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,5930,120,-120,0,0.92,0.01,-0.01,0,,,,,,,,,,4.5,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,140.4451478,18.469628,176.051,1.895,-1.855,11.125,0.016,-0.016,9.691,0.02,-0.02,11.1147,0.000879,-0.000879,2/26/19,2018-07,2/26/19
K2-396 c,K2-396,K2-396 c,EPIC 246953392,1,CONFIRMED,Christiansen et al. 2022,2,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,25.76051,0.001999,-0.001887,0,,,,,3.124,0.178,-0.112,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5236,138,-138,0,0.92,0.06,-0.06,0,0.95,0.43,-0.29,0,0.237,0.235,-0.235,0,[Fe/H],4.49,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,74.6928607,17.2690562,274.864,2.884,-2.825,13.32,0.069,-0.069,10.811,0.02,-0.02,12.9345,0.000339,-0.000339,3/16/22,2022-03,3/16/22
EPIC 212624936 c,EPIC 212624936,K2-361 c,EPIC 212624936,1,CONFIRMED,Adams et al. 2021,2,Transit,2021,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,11.811437,0.00011,-0.00011,0,,,,,2.3,0.5,-0.5,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5765,170,-170,0,0.93,0.2,-0.2,0,,,,,-0.39,0.25,-0.25,0,[Fe/H],4.4,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,210.6376171,-10.0236852,561.929,8.913,-8.644,13.976,0.137,-0.137,12.292,0.027,-0.027,13.8326,0.000312,-0.000312,10/25/21,2021-08,10/25/21
K2-282 b,K2-282,K2-282 b,EPIC 220554210,0,CONFIRMED,Livingston et al. 2018,2,Transit,2018,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,4.169746,0.000325,-0.000325,0,,,,,2.7,0.4,-0.2,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,2.7312,0.1104,-0.1104,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,,,,0.93,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.4321524,7.9952914,496.289,7.902,-7.663,14.21,0.114,-0.114,12.002,0.021,-0.021,13.8183,0.000278,-0.000278,12/14/17,2018-01,12/14/17
K2-407 b,K2-407,K2-407 b,EPIC 249403651,0,CONFIRMED,Christiansen et al. 2022,2,Transit,2022,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,4.941907,0.000661,-0.000696,0,,,,,1.283,0.097,-0.089,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,2.9,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,5563,138,-138,0,0.93,0.06,-0.05,0,0.88,0.39,-0.27,0,0.014,0.235,-0.235,0,[Fe/H],4.45,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,232.5552584,-23.0067371,218.376,1.676,-1.651,11.969,0.041,-0.041,10.213,0.022,-0.022,11.9956,0.000252,-0.000252,11/19/21,2021-12,11/19/21
K2-407 b,K2-407,K2-407 b,EPIC 249403651,1,CONFIRMED,Christiansen et al. 2022,2,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,4.941907,0.000661,-0.000696,0,,,,,1.283,0.097,-0.089,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5563,138,-138,0,0.93,0.06,-0.05,0,0.88,0.39,-0.27,0,0.014,0.235,-0.235,0,[Fe/H],4.45,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,232.5552584,-23.0067371,218.376,1.676,-1.651,11.969,0.041,-0.041,10.213,0.022,-0.022,11.9956,0.000252,-0.000252,3/16/22,2022-03,3/16/22
K2-407 c,K2-407,K2-407 c,EPIC 249403651,1,CONFIRMED,Christiansen et al. 2022,2,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,9.22453,0.001322,-0.000911,0,,,,,1.36,0.096,-0.088,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5563,138,-138,0,0.93,0.06,-0.05,0,0.88,0.39,-0.27,0,0.014,0.235,-0.235,0,[Fe/H],4.45,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,232.5552584,-23.0067371,218.376,1.676,-1.651,11.969,0.041,-0.041,10.213,0.022,-0.022,11.9956,0.000252,-0.000252,3/16/22,2022-03,3/16/22
K2-407 c,K2-407,K2-407 c,EPIC 249403651,0,CONFIRMED,Christiansen et al. 2022,2,Transit,2022,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,9.22453,0.001322,-0.000911,0,,,,,1.36,0.096,-0.088,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,3.7,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,5563,138,-138,0,0.93,0.06,-0.05,0,0.88,0.39,-0.27,0,0.014,0.235,-0.235,0,[Fe/H],4.45,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,232.5552584,-23.0067371,218.376,1.676,-1.651,11.969,0.041,-0.041,10.213,0.022,-0.022,11.9956,0.000252,-0.000252,11/19/21,2021-12,11/19/21
K2-84 b,K2-84,K2-84 b,EPIC 210577548,1,CONFIRMED,Crossfield et al. 2016,2,Transit,2016,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,6.4215,0.00056,-0.00056,0,0.0665,0.0016,-0.0016,0,2.41,0.35,-0.35,0,,,,,,,,,,,,,,178,51,-51,0,,,,,0,,,,,2.81,0.11,-0.11,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5652,154,-154,0,0.93,0.12,-0.12,0,0.95,0.07,-0.07,0,,,,,,4.48,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,55.8093566,16.6344396,284.876,2.264,-2.229,13.386,0.103,-0.103,11.059,0.02,-0.02,13.1474,0.00029,-0.00029,7/14/16,2016-09,7/18/16
K2-84 c,K2-84,K2-84 c,EPIC 210577548,1,CONFIRMED,Crossfield et al. 2016,2,Transit,2016,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,27.86,0.0052,-0.0052,0,0.1768,0.0043,-0.0043,0,2.03,0.32,-0.32,0,,,,,,,,,,,,,,25.3,7.2,-7.2,0,,,,,0,,,,,4.61,0.32,-0.32,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,5652,154,-154,0,0.93,0.12,-0.12,0,0.95,0.07,-0.07,0,,,,,,4.48,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,55.8093566,16.6344396,284.876,2.264,-2.229,13.386,0.103,-0.103,11.059,0.02,-0.02,13.1474,0.00029,-0.00029,7/14/16,2016-09,7/18/16
EPIC 206024342 d,EPIC 206024342,K2-299 d,EPIC 206024342,0,CONFIRMED,Adams et al. 2021,3,Transit,2021,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,14.641541,,,0,,,,,2.94,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0825,,,0,4.67,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5648,,,0,0.94,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,331.2771441,-14.1218019,369.888,4.99,-4.86,13.096,0.08,-0.08,11.487,0.023,-0.023,12.9682,0.000384,-0.000384,12/5/15,2016-01,12/5/15
K2-185 b,K2-185,K2-185 b,EPIC 211611158,1,CONFIRMED,Mayo et al. 2018,2,Transit,2018,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,10.616384,0.000069,-0.000074,0,,,,,1.15,0.07,-0.07,0,,,,,,,,,,,,,,,,,,809,22,-25,0,0,,,,,2.6,0.17,-0.18,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5788,190,-157,0,0.94,0.03,-0.03,0,0.96,0.05,-0.07,0,-0.1,0.16,-0.2,0,[Fe/H],4.48,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,130.2596625,14.6902225,268.357,3.298,-3.22,12.235,0.08,-0.08,10.68,0.019,-0.019,12.0636,0.000189,-0.000189,8/30/21,2021-08,8/30/21
K2-185 c,K2-185,K2-185 c,EPIC 211611158,1,CONFIRMED,de Leon et al. 2021,2,Transit,2018,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,52.713494,0.000155,-0.000164,0,,,,,2.39,0.09,-0.09,0,,,,,,,,,,,,,,,,,,477,14,-17,0,0,,,,,4.64,0.08,-0.08,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5788,190,-157,0,0.94,0.03,-0.03,0,0.96,0.05,-0.07,0,-0.1,0.16,-0.2,0,[Fe/H],4.48,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,130.2596625,14.6902225,268.357,3.298,-3.22,12.235,0.08,-0.08,10.68,0.019,-0.019,12.0636,0.000189,-0.000189,8/23/21,2021-08,8/23/21
K2-282 b,K2-282,K2-282 b,EPIC 220554210,0,CONFIRMED,Livingston et al. 2018,2,Transit,2018,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,4.169836,0.000279,-0.0003,0,0.0499,0.0006,-0.0007,0,2.82,0.14,-0.14,0,,,,,,,,,,,,,,,,,,1057,20,-20,0,0,,,,,,,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,5523,82,-82,0,0.94,0.02,-0.02,0,0.95,0.04,-0.04,0,0.15,0.06,-0.06,0,[Fe/H],4.47,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.4321524,7.9952914,496.289,7.902,-7.663,14.21,0.114,-0.114,12.002,0.021,-0.021,13.8183,0.000278,-0.000278,10/24/18,2018-12,10/26/18
EPIC 212587672 c,EPIC 212587672,K2-307 c,EPIC 212587672,0,CONFIRMED,de Leon et al. 2021,2,Transit,2016,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,23.226,0.003022,-0.003156,0,,,,,2.3,0.3,-0.2,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,3.2304,0.1896,-0.1608,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,,,,0.95,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,205.4445125,-10.8625468,320.07,6.392,-6.152,12.488,0.044,-0.044,10.857,0.021,-0.021,12.2038,0.000255,-0.000255,12/14/17,2018-01,12/14/17
EPIC 212587672 c,EPIC 212587672,K2-307 c,EPIC 212587672,0,CONFIRMED,de Leon et al. 2021,2,Transit,2016,K2,Published Candidate,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,23.226001,0.003092,-0.003212,0,,,,,2.245,0.4,-0.21,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5928,50,-50,0,0.95,0.06,-0.04,0,,,,,-0.21,0.08,-0.08,0,[Fe/H],4.49,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,205.4445125,-10.8625468,320.07,6.392,-6.152,12.488,0.044,-0.044,10.857,0.021,-0.021,12.2038,0.000255,-0.000255,2/15/18,2018-03,2/15/18
EPIC 212587672 c,EPIC 212587672,K2-307 c,EPIC 212587672,0,CONFIRMED,de Leon et al. 2021,2,Transit,2016,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,23.24110566,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.069,569.265,-569.265,0,4.505,0.404,-0.404,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6055,120.85,-151.63,0,0.95,0.03,-0.07,0,1.13,0.17,-0.13,0,,,,,,4.54,0.09,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,205.4445125,-10.8625468,320.07,6.392,-6.152,12.488,0.044,-0.044,10.857,0.021,-0.021,12.2038,0.000255,-0.000255,12/21/16,2016-10,12/21/16
EPIC 212587672 c,EPIC 212587672,K2-307 c,EPIC 212587672,0,CONFIRMED,de Leon et al. 2021,2,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,23.226,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0469,,,0,3.03792,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6055,120.85,-151.63,0,0.95,0.03,-0.07,0,1.13,0.17,-0.13,0,,,,,,4.54,0.09,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,205.4445125,-10.8625468,320.07,6.392,-6.152,12.488,0.044,-0.044,10.857,0.021,-0.021,12.2038,0.000255,-0.000255,7/18/16,2016-10,7/18/16
EPIC 212624936 c,EPIC 212624936,K2-361 c,EPIC 212624936,0,CONFIRMED,Adams et al. 2021,2,Transit,2021,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,11.81387,0.00085,-0.00093,0,,,,,2.67,0.43,-0.39,0,,,,,,,,,,,,,,,,,,,,,,0,0.0722,0.0042,-0.0044,0,2.064,0.12,-0.192,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.95,0.14,-0.04,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,210.6376171,-10.0236852,561.929,8.913,-8.644,13.976,0.137,-0.137,12.292,0.027,-0.027,13.8326,0.000312,-0.000312,9/5/19,2019-09,9/5/19
EPIC 220674823 c,EPIC 220674823,K2-106 c,EPIC 220674823,0,CONFIRMED,Adams et al. 2017,2,Transit,2016,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,13.334615,0.0001,-0.0001,0,,,,,2.2,0.2,-0.2,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5613,39,-39,0,0.95,0.05,-0.05,0,,,,,0.01,0.01,-0.01,0,[Fe/H],4.6,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.0800239,10.7947051,244.59,3.044,-2.972,12.101,0.031,-0.031,10.344,0.021,-0.021,11.9535,0.00022,-0.00022,3/28/22,2021-08,3/28/22
